text_length,url_count,followers
0.4290541,0.2,0.0829103
0.1216216,0.0,0.0030523
0.1993243,0.2,0.0039041
0.2668919,0.0,0.0004997
0.0878378,0.0,0.0029068
0.3445946,0.0,0.0074263
0.3918919,0.2,0.0232007
0.0912162,0.0,0.1528195
0.3209459,0.0,0.0192128
0.1722973,0.0,0.0068929
0.2601351,0.0,0.0027276
0.4290541,0.0,0.0069744
0.2162162,0.0,0.0036342
0.2128378,0.0,0.0023523
0.347973,0.0,0.0037089
0.0878378,0.0,0.0045001
0.2601351,0.0,0.041732
0.4695946,0.0,0.0205135
0.4662162,0.0,0.0004417
0.3614865,0.0,0.0838801
0.2635135,0.2,0.1619524
0.2702703,0.0,0.0089971
0.4628378,0.0,0.5565296
0.3277027,0.2,0.0039029
0.4628378,0.2,0.0078211
0.1486486,0.2,0.1790475
0.25,0.2,0.1713035
0.1891892,0.0,0.020513
0.3851351,0.0,0.0554326
0.2466216,0.0,0.003272
0.3445946,0.0,0.0011563
0.0912162,0.0,0.0010214
0.3648649,0.0,0.0063883
0.2601351,0.0,0.1130597
0.2297297,0.0,0.0049505
0.3783784,0.0,0.0005584
0.2027027,0.0,0.0396849
0.222973,0.0,0.0017848
0.25,0.2,0.0883626
0.0304054,0.0,0.0011839
0.3581081,0.2,0.0203422
0.4594595,0.2,0.003702
0.4695946,0.0,0.0011524
0.4358108,0.0,0.0016131
0.4594595,0.0,0.033651
0.3006757,0.0,0.1160675
0.3547297,0.2,0.0133682
0.3986486,0.0,0.0072997
0.4695946,0.0,0.0005054
0.4594595,0.2,0.0038235
0.4527027,0.0,0.0018275
0.222973,0.0,0.0194388
0.2027027,0.2,0.1712838
0.4560811,0.2,0.0093752
0.2567568,0.0,0.0129218
0.3074324,0.0,7.91e-05
0.1722973,0.0,0.0001835
0.0777027,0.0,0.0231318
0.3243243,0.0,0.0129218
0.1621622,0.2,0.0002257
0.1858108,0.0,0.2160555
0.4358108,0.2,0.0180937
0.3175676,0.2,0.0118392
0.2162162,0.0,0.012922
0.2939189,0.2,0.0139798
0.3547297,0.2,0.2126995
0.4391892,0.4,0.0038681
0.3412162,0.2,0.2296387
0.2533784,0.0,0.000279
0.1216216,0.0,0.0031661
0.4290541,0.0,0.0066882
0.3986486,0.0,0.0144077
0.4695946,0.2,0.0555976
0.4425676,0.0,0.0017646
0.4695946,0.0,0.0079273
0.3648649,0.0,0.0066242
0.25,0.2,0.0024358
0.2094595,0.0,0.0024454
0.4222973,0.0,0.0026913
0.2804054,0.0,0.0091648
0.2094595,0.0,0.0186832
0.3108108,0.0,0.0004607
0.1587838,0.0,0.0239353
0.2331081,0.0,0.0011284
0.402027,0.0,0.0034163
0.3614865,0.0,0.0205073
0.3277027,0.0,0.006045
0.4087838,0.0,0.0035364
0.1621622,0.0,0.0106375
0.4695946,0.0,0.0044403
0.2466216,0.0,0.0124978
0.3851351,0.0,0.0048231
0.347973,0.0,0.0240678
0.4695946,0.2,0.0004263
0.222973,0.0,0.0028049
0.1081081,0.0,0.0051804
0.2466216,0.0,0.0167688
0.2837838,0.2,0.0259052
0.402027,0.0,8.74e-05
0.3918919,0.0,0.0086676
0.25,0.0,0.1769612
0.1993243,0.2,0.0768377
0.2905405,0.0,0.1815316
0.1824324,0.0,0.0113516
0.4695946,0.0,0.0120114
0.4527027,0.2,0.2162545
0.3141892,0.0,0.0094913
0.3547297,0.2,0.0004803
0.4628378,0.2,0.0006226
0.2905405,0.0,0.0179465
0.1925676,0.0,0.0115641
0.2128378,0.2,0.0135116
0.277027,0.2,0.0139721
0.1756757,0.0,0.0104199
0.2466216,0.0,0.0052586
0.4560811,0.2,1.19e-05
0.4222973,0.0,0.0025596
0.3986486,0.2,0.0236694
0.1587838,0.2,0.0079278
0.4155405,0.0,0.0114422
0.402027,0.0,0.003895
0.2195946,0.2,0.0066159
0.2635135,0.0,0.0004442
0.2398649,0.2,0.1181851
0.4628378,0.0,0.0044322
0.3682432,0.0,0.0014989
0.2668919,0.0,0.00709
0.4695946,0.0,0.0110385
0.2533784,0.2,0.0026509
0.1013514,0.0,0.0079829
0.3513514,0.2,0.1843879
0.4493243,0.2,0.0649318
0.2195946,0.0,0.0027485
0.2601351,0.0,0.0039062
0.1081081,0.0,0.0216453
0.1891892,0.0,0.003219
0.2702703,0.0,0.00906
0.402027,0.0,0.0167308
0.4358108,0.0,0.0179484
0.1081081,0.0,0.0001089
0.3952703,0.0,0.0034404
0.4662162,0.0,0.005558
0.4493243,0.0,0.0109702
0.4560811,0.2,0.0013891
0.3310811,0.0,0.0307379
0.4324324,0.0,0.008798
0.125,0.0,0.039546
0.2466216,0.0,0.0341634
0.125,0.0,0.0062109
0.2331081,0.0,0.0278796
0.1959459,0.0,0.013564
0.2094595,0.0,9.47e-05
0.1047297,0.0,0.0037398
0.1756757,0.0,0.0287366
0.4662162,0.0,0.0010341
0.1081081,0.0,0.0001221
0.2297297,0.0,0.0020904
0.4695946,0.0,0.0059783
0.4662162,0.4,0.0109256
0.0709459,0.0,8.59e-05
0.1993243,0.2,0.0070886
0.4222973,0.0,0.0096415
0.4560811,0.0,0.0823415
0.4324324,0.0,0.0124846
0.1959459,0.0,0.0032503
0.4594595,0.0,0.0026738
0.3074324,0.0,0.0022895
0.3716216,0.2,0.0079682
0.2533784,0.0,0.0014938
0.2466216,0.0,0.0099634
0.1790541,0.2,0.000638
0.1486486,0.0,0.0074825
0.3986486,0.2,0.0239471
0.3040541,0.0,0.0195943
0.4324324,0.2,0.0127505
0.1587838,0.0,0.0024139
0.3141892,0.0,0.0001356
0.2567568,0.0,0.0150907
0.4121622,0.0,0.0007071
0.3918919,0.0,0.002743
0.3378378,0.2,0.0060103
0.4391892,0.0,0.005757
0.4527027,0.0,0.0058939
0.3783784,0.0,0.0026068
0.4594595,0.2,0.0045437
0.3918919,0.0,0.0029957
0.4695946,0.0,0.1021027
0.3817568,0.0,0.004248
0.2635135,0.0,0.0033423
0.0810811,0.0,0.0011067
0.3175676,0.0,0.0077525
0.3040541,0.0,0.0021038
0.3817568,0.0,0.00585
0.4189189,0.0,0.0912989
0.4054054,0.2,0.0023954
0.1790541,0.0,0.0024653
0.1385135,0.0,0.0190817
0.1790541,0.0,0.0144073
0.1317568,0.0,0.0021242
0.4189189,0.0,0.0002271
0.1452703,0.0,0.0024863
0.1824324,0.0,0.0048319
0.4628378,0.0,0.0025871
0.0844595,0.0,0.2811155
0.2871622,0.2,0.1711625
0.2736486,0.0,0.0006824
0.3108108,0.0,0.0229868
0.4560811,0.2,0.003637
0.4527027,0.0,0.0140433
0.375,0.0,0.0007322
0.3783784,0.2,0.0062632
0.1418919,0.0,0.0027252
0.2871622,0.0,0.0161346
0.0641892,0.0,0.0142773
0.4054054,0.0,0.0027874
0.4594595,0.0,0.0112151
0.2331081,0.0,0.0181866
0.4695946,0.0,0.0353448
0.1655405,0.0,0.0078347
0.3141892,0.0,0.0129071
0.1587838,0.0,0.0064152
0.3851351,0.0,0.0237195
0.4628378,0.0,0.0026064
0.2804054,0.0,0.0190788
0.3851351,0.0,0.0703
0.2094595,0.2,0.0002736
0.2533784,0.2,0.0301766
0.2702703,0.0,0.0012617
0.2195946,0.0,0.0094173
0.1385135,0.0,0.0063808
0.1486486,0.2,0.0330751
0.3074324,0.0,0.0001013
0.2533784,0.2,0.0231162
0.4222973,0.0,0.0001456
0.2837838,0.0,0.0138177
0.2432432,0.0,0.0025222
0.2027027,0.0,0.0004728
0.1554054,0.0,0.0071806
0.1722973,0.0,0.001513
0.2432432,0.2,0.0026948
0.2939189,0.2,0.0231091
0.1993243,0.0,0.0840982
0.3141892,0.0,0.0199955
0.2128378,0.0,0.0061821
0.277027,0.0,0.0113135
0.4527027,0.0,0.0407813
0.4391892,0.0,0.0062535
0.1689189,0.0,0.0054432
0.2094595,0.0,0.0014624
0.1283784,0.0,0.0004503
0.2398649,0.0,0.0031611
0.4628378,0.2,0.0003338
0.0574324,0.0,0.0059485
0.1385135,0.0,0.0009826
0.2533784,0.0,0.0046923
0.0777027,0.2,0.0005617
0.2601351,0.0,0.0203941
0.0608108,0.0,0.0081076
0.2466216,0.0,0.0124401
0.2027027,0.0,0.022896
0.2331081,0.0,0.0045391
0.1013514,0.2,0.0111809
0.1790541,0.0,0.011558
0.2162162,0.0,0.0048256
0.1013514,0.2,0.0024264
0.4121622,0.0,0.0084447
0.4256757,0.0,0.0050372
0.2398649,0.0,0.0006189
0.2736486,0.2,0.0036215
0.2094595,0.0,0.0043978
0.347973,0.2,0.0005057
0.3952703,0.0,2.18e-05
0.2364865,0.0,0.0106311
0.4358108,0.0,0.007892
0.4695946,0.0,0.0277473
0.1182432,0.0,9.36e-05
0.2635135,0.0,0.032929
0.4121622,0.0,0.0268815
0.2128378,0.0,0.0190239
0.2364865,0.2,0.0066036
0.2635135,0.0,0.0271992
0.4662162,0.0,0.0025144
0.1452703,0.0,0.0084195
0.2195946,0.0,0.0005991
0.2466216,0.0,0.0037275
0.2364865,0.0,0.012899
0.2128378,0.0,0.0077781
0.3581081,0.0,0.0161365
0.4189189,0.2,0.1519751
0.2364865,0.0,0.0048585
0.4493243,0.2,0.0019656
0.1925676,0.0,0.0278878
0.2972973,0.0,0.0068615
0.3614865,0.0,0.0684619
0.2432432,0.0,0.0013693
0.4527027,0.0,0.0280403
0.2567568,0.0,0.0001521
0.152027,0.0,0.0076098
0.4324324,0.0,0.0143917
0.1959459,0.0,0.0558897
0.3175676,0.0,0.00024
0.4459459,0.0,0.0047172
0.2060811,0.0,0.0128983
0.2736486,0.2,0.0008212
0.3952703,0.0,0.0012573
0.4493243,0.0,0.0004275
0.3547297,0.2,0.0123553
0.0202703,0.0,0.0018864
0.027027,0.0,0.0011134
0.7533784,0.0,0.0161226
0.1047297,0.0,0.0116765
0.1587838,0.0,0.0036713
0.0743243,0.0,0.0207479
0.2060811,0.0,0.0146255
0.2939189,0.0,0.0092095
0.1351351,0.0,0.0009421
0.4222973,0.2,0.0134359
0.2432432,0.0,0.0012627
0.4695946,0.2,0.0706756
0.1993243,0.2,0.0436782
0.2804054,0.0,0.0671582
0.1621622,0.0,0.0116137
0.3648649,0.2,0.0114325
0.4695946,0.0,0.0062708
0.0641892,0.0,0.0596658
0.097973,0.0,0.0041973
0.2331081,0.0,0.0047508
0.2905405,0.0,0.0107721
0.2195946,0.0,0.0005811
0.4560811,0.2,0.0003197
0.2297297,0.0,0.0305214
0.2567568,0.0,0.0062458
0.3074324,0.2,0.0056293
0.3006757,0.2,0.033664
0.2094595,0.0,0.0110334
0.2837838,0.0,0.0086278
0.3378378,0.2,0.0005217
0.1993243,0.0,0.0376189
0.277027,0.0,0.0001475
0.3310811,0.0,0.0008706
0.1621622,0.2,0.0783387
0.0878378,0.0,0.0004777
0.1824324,0.0,0.0028772
0.2466216,0.0,0.0398214
0.3141892,0.0,0.0014749
0.2736486,0.0,0.0005693
0.1621622,0.0,0.0277921
0.2331081,0.2,0.2584697
0.4560811,0.0,0.0014202
0.3006757,0.0,0.0090284
0.3378378,0.0,0.0020832
0.3378378,0.0,0.0079184
0.25,0.0,0.011553
0.2432432,0.0,0.0072458
0.1925676,0.0,0.0029126
0.4695946,0.0,0.0010943
0.1554054,0.0,0.0018828
0.4358108,0.0,0.0165756
0.375,0.0,0.0051407
0.3175676,0.2,0.0040718
0.2668919,0.2,0.0278434
0.4358108,0.2,0.0953423
0.2668919,0.2,0.0045935
0.3547297,0.0,0.003282
0.2195946,0.0,0.0086273
0.3243243,0.2,0.0003325
0.1858108,0.0,0.0008042
0.2364865,0.0,0.0072704
0.2027027,0.0,0.2121492
0.4256757,0.2,0.11622
0.2297297,0.0,0.0165741
0.1621622,0.0,0.0021447
0.3108108,0.0,0.0467451
0.4324324,0.0,3.9e-05
0.2939189,0.0,0.0294866
0.3581081,0.0,0.0014768
0.2635135,0.0,0.1373947
0.1317568,0.0,0.0340669
0.0574324,0.0,0.0041797
0.4459459,0.0,0.0031458
0.1722973,0.0,0.0881458
0.1418919,0.0,0.0037936
0.1689189,0.2,0.0608458
0.1959459,0.2,0.0012346
0.25,0.0,0.0179774
0.2432432,0.0,0.024697
0.3682432,0.0,0.0086549
0.1114865,0.0,0.0024006
0.2195946,0.0,0.0119205
0.1655405,0.0,0.6938865
0.4256757,0.0,0.0004463
0.2668919,0.0,0.0030599
0.4290541,0.0,0.0038803
0.125,0.0,0.0424397
0.2939189,0.0,0.0001214
0.3310811,0.0,0.0007321
0.1959459,0.2,0.0001963
0.1351351,0.2,0.0003641
0.2905405,0.2,0.0036506
0.1283784,0.0,0.0028691
0.3851351,0.2,0.0880632
0.4594595,0.0,0.0008987
0.2702703,0.2,0.0386431
0.1486486,0.0,0.0004864
0.4290541,0.0,0.0032222
0.2162162,0.0,0.0002085
0.1114865,0.0,0.0210879
0.2635135,0.2,0.1554035
0.1047297,0.0,0.0103283
0.3986486,0.0,0.0037512
0.2027027,0.0,0.0012828
0.2736486,0.0,0.0025006
0.4662162,0.0,0.0119211
0.0844595,0.0,0.011898
0.2533784,0.0,0.0016749
0.1891892,0.2,0.009635
0.1385135,0.0,7.86e-05
0.25,0.0,0.004424
0.402027,0.0,0.036819
0.4695946,0.0,8.5e-06
0.1959459,0.0,0.0081877
0.25,0.2,0.2303563
0.3851351,0.0,0.0011688
0.375,0.0,0.0196454
0.4054054,0.0,0.009319
0.3581081,0.2,0.056975
0.2668919,0.0,0.0026231
0.3885135,0.2,0.0713591
0.2364865,0.0,0.0089129
0.0405405,0.0,0.0319391
0.4155405,0.0,0.0016984
0.2837838,0.2,0.0713553
0.4560811,0.0,0.0187021
0.2702703,0.2,0.0162319
0.125,0.2,0.2247392
0.3209459,0.0,0.0064028
0.4493243,0.0,0.0008855
0.25,0.2,0.0021002
0.4054054,0.0,0.0079373
0.3277027,0.2,0.1717345
0.3716216,0.0,0.071316
0.3952703,0.2,0.0025887
0.2804054,0.0,0.0025401
0.2331081,0.0,0.0093816
0.3074324,0.2,0.0096449
0.0743243,0.0,6.06e-05
0.375,0.4,0.0023326
0.4662162,0.0,0.0002351
0.1858108,0.2,0.1440306
0.2837838,0.0,0.0068015
0.222973,0.0,0.0150717
0.2972973,0.0,0.0040582
0.4290541,0.0,0.3071873
0.3175676,0.2,0.0412843
0.1452703,0.0,0.0166765
0.3040541,0.0,0.0067999
0.4391892,0.0,0.0652789
0.4560811,0.2,0.0065131
0.2939189,0.0,0.0058938
0.3006757,0.0,0.0234322
0.1216216,0.2,0.0449165
0.4695946,0.0,0.0021561
0.277027,0.2,0.0396402
0.3175676,0.0,0.0043515
0.1959459,0.0,0.0006521
0.3783784,0.0,0.0031268
0.4662162,0.2,0.0011826
0.3547297,0.2,0.0452445
0.2060811,0.2,0.0290109
0.1486486,0.0,0.0002971
0.0743243,0.0,0.0209463
0.2195946,0.0,0.0179647
0.2567568,0.0,0.0021983
0.3952703,0.0,0.0005564
0.4256757,0.0,0.0048621
0.4662162,0.0,0.013859
0.2972973,0.2,0.0014193
0.402027,0.0,0.009612
0.4695946,0.0,0.0166893
0.2263514,0.0,0.0286346
0.1959459,0.0,0.01448
0.2533784,0.2,0.0887798
0.3817568,0.2,0.0770805
0.3581081,0.0,0.0092113
0.2060811,0.2,0.0200893
0.1689189,0.0,0.0292784
0.2837838,0.2,0.0013563
0.1148649,0.0,0.0170357
0.375,0.2,0.1584757
0.3378378,0.0,0.0569186
0.4628378,0.2,0.0224313
0.4358108,0.0,0.0008273
0.2939189,0.0,0.1046397
0.4560811,0.0,0.0311754
0.4054054,0.2,0.1006682
0.4628378,0.2,0.0835333
0.3412162,0.0,0.0338596
0.1993243,0.0,0.0047212
0.2128378,0.0,0.0485163
0.1148649,0.2,0.019059
0.277027,0.2,0.0021917
0.4695946,0.0,0.0008725
0.1047297,0.0,0.2821975
0.4493243,0.0,0.0008696
0.2432432,0.4,0.1006578
0.2128378,0.2,0.077624
0.3547297,0.0,0.012757
0.4628378,0.0,0.0088805
0.1114865,0.0,0.0076682
0.277027,0.2,0.2133956
0.3952703,0.4,0.042519
0.3716216,0.0,0.0159313
0.3141892,0.0,9.34e-05
0.1925676,0.0,0.016994
0.2364865,0.0,0.0088727
0.1047297,0.0,0.0073629
0.1655405,0.2,0.0027045
0.3344595,0.0,0.0005834
0.1317568,0.2,0.0014532
0.3547297,0.0,0.0067325
0.1081081,0.0,0.0019865
0.2128378,0.0,0.0002491
0.222973,0.2,0.0016042
0.1283784,0.0,0.0568901
0.2871622,0.0,0.0062944
0.1587838,0.0,0.0044031
0.347973,0.0,0.0062935
0.1993243,0.0,0.0160552
0.2972973,0.0,0.0070028
0.3006757,0.2,0.0016603
0.3885135,0.0,0.1379993
0.2567568,0.2,0.02369
0.1486486,0.0,3.98e-05
0.0912162,0.0,0.0053952
0.2364865,0.0,0.169858
0.2263514,0.0,0.0009054
0.0810811,0.0,0.0181069
0.2094595,0.0,0.0044282
0.0810811,0.0,0.0312014
0.0777027,0.0,0.0016734
0.222973,0.2,0.0003766
0.4594595,0.2,0.3593604
0.1824324,0.0,0.008656
0.3006757,0.0,0.0039016
0.2195946,0.0,0.010111
0.4459459,0.2,0.03814
0.1891892,0.0,0.0062779
0.3783784,0.0,0.0036877
0.4155405,0.0,0.0165867
0.1993243,0.2,0.0152676
0.4290541,0.0,0.0173397
0.4628378,0.0,0.0325253
0.2364865,0.2,0.0426727
0.3074324,0.0,0.0120238
0.4189189,0.2,0.0051286
0.2331081,0.0,0.0058141
0.0709459,0.0,0.0184134
0.2635135,0.2,0.0712305
0.1486486,0.0,0.0401631
0.3547297,0.2,0.0204187
0.1621622,0.0,0.000875
0.4493243,0.2,0.0004574
0.4493243,0.0,0.0034917
0.3783784,0.0,0.0035887
0.25,0.2,0.0013536
0.0675676,0.0,0.0143516
0.3986486,0.2,0.0337194
0.4493243,0.0,0.0079779
0.4695946,0.0,0.0016393
0.1993243,0.0,0.0098471
0.2195946,0.0,0.00164
0.2364865,0.2,0.0171388
0.2972973,0.0,0.0063697
0.4628378,0.0,0.001502
0.1621622,0.0,0.000544
0.4425676,0.0,0.0297688
0.1385135,0.0,0.0350904
0.4662162,0.0,0.0067226
0.3412162,0.0,0.0175745
0.2060811,0.0,0.0030708
0.4560811,0.2,0.0079419
0.4054054,0.2,0.0301377
0.2398649,0.0,0.0018048
0.3614865,0.0,0.0098307
0.2905405,0.0,0.0011418
0.3648649,0.0,0.0049703
0.4391892,0.0,0.0003426
0.1858108,0.0,0.0210985
0.1317568,0.0,0.1810497
0.4594595,0.0,0.0013113
0.1689189,0.0,0.0179553
0.1722973,0.0,0.0192424
0.3547297,0.0,0.0067495
0.3648649,0.0,0.017954
0.4527027,0.2,3.6e-05
0.125,0.0,0.0495905
0.2195946,0.0,0.0042625
0.2162162,0.0,0.0352473
0.1722973,0.0,0.0016609
0.4594595,0.2,0.0656741
0.3547297,0.0,0.0181528
0.4527027,0.0,0.0081064
0.3952703,0.0,0.0169601
0.2398649,0.0,0.0141571
0.4459459,0.2,0.0198182
0.2466216,0.0,0.0115702
0.2837838,0.0,0.0179528
0.125,0.0,0.0447876
0.4087838,0.0,0.0140377
0.4695946,0.0,0.0017262
0.222973,0.2,0.0183586
0.222973,0.0,0.0364902
0.1756757,0.0,0.0071879
0.4695946,0.2,0.0427175
0.1081081,0.2,0.1447007
0.4222973,0.2,0.0012372
0.3006757,0.0,0.0310179
0.2162162,0.0,0.0088668
0.4087838,0.0,0.0179513
0.0709459,0.0,0.0103032
0.2939189,0.0,0.0015254
0.3141892,0.0,0.004357
0.3243243,0.0,0.0017185
0.3310811,0.2,0.2132014
0.1351351,0.0,0.0050418
0.2263514,0.0,0.000785
0.4695946,0.0,0.0052229
0.4695946,0.0,0.0786425
0.2837838,0.0,0.0043929
0.3175676,0.0,0.0118803
0.2972973,0.0,0.0062403
0.4628378,0.0,0.0017841
0.3141892,0.2,0.0023438
0.2533784,0.0,0.006238
0.2060811,0.0,0.0119601
0.1587838,0.2,0.0885984
0.4695946,0.0,0.0007312
0.1689189,0.0,0.0008203
0.2398649,0.0,0.0133436
0.402027,0.0,0.0435836
0.3851351,0.0,0.0023965
0.1756757,0.0,0.0085532
0.1655405,0.0,0.003933
0.1790541,0.2,0.0038336
0.4290541,0.0,0.0106396
0.4324324,0.2,0.2215529
0.4695946,0.0,0.0213045
0.0810811,0.0,0.0020077
0.3547297,0.2,0.0125401
0.1722973,0.0,0.001054
0.2162162,0.0,0.0019631
0.3141892,0.0,0.010004
0.3783784,0.0,0.0015294
0.2297297,0.2,0.5289904
0.1351351,0.0,0.0021553
0.1317568,0.0,0.0067243
0.2060811,0.0,0.0007099
0.1993243,0.0,0.0063946
0.2398649,0.0,0.0007079
0.1317568,0.0,0.0111476
0.3513514,0.0,0.0067321
0.0574324,0.0,0.0667555
0.2432432,0.0,0.00727
0.2364865,0.0,0.0206359
0.1587838,0.2,0.0016695
0.125,0.0,0.0005868
0.1858108,0.0,0.0007615
0.3783784,0.0,0.0120203
0.2972973,0.0,0.0206639
0.3310811,0.0,0.0057913
0.1182432,0.0,0.0252229
0.3547297,0.0,0.0289531
0.2128378,0.0,0.0206353
0.347973,0.0,0.0020474
0.3614865,0.2,0.0412322
0.3682432,0.2,0.0020348
0.4155405,0.0,0.0003708
0.3716216,0.0,0.0166231
0.3783784,0.0,0.0156191
0.3885135,0.0,0.0016142
0.4594595,0.0,0.0258848
0.3783784,0.0,0.011848
0.3310811,0.2,0.7128562
0.3817568,0.0,0.0001857
0.4358108,0.0,0.0004164
0.2702703,0.2,0.2655448
0.3918919,0.2,0.0412274
0.4560811,0.2,0.006239
0.3682432,0.0,0.0095101
0.4560811,0.2,0.0062333
0.2364865,0.0,0.012012
0.3547297,0.0,0.006221
0.4358108,0.0,0.0030962
0.4695946,0.0,0.0848
0.3277027,0.0,0.056676
0.097973,0.0,0.0060608
0.4695946,0.0,0.0026652
0.1993243,0.2,0.0054577
0.2466216,0.2,0.1047056
0.2466216,0.0,0.0035304
0.3243243,0.0,0.0083686
0.4527027,0.0,0.0003469
0.0641892,0.0,0.0001196
0.2195946,0.2,0.0399488
0.0574324,0.0,0.001054
0.3344595,0.0,0.0011601
0.2162162,0.0,0.0025134
0.4054054,0.0,0.0162961
0.3614865,0.0,0.0005618
0.152027,0.0,0.0010973
0.3175676,0.2,0.0126133
0.3209459,0.2,0.0105532
0.1722973,0.0,0.01084
0.2635135,0.2,0.0055742
0.4391892,0.0,0.0002132
0.4527027,0.0,0.0002341
0.3006757,0.0,0.0054443
0.3952703,0.2,0.0032369
0.2331081,0.0,0.0206298
0.1689189,0.0,0.0233544
0.375,0.0,0.0009049
0.1047297,0.0,0.0117595
0.402027,0.2,0.2501323
0.1756757,0.0,0.0005531
0.1351351,0.0,0.0008355
0.1824324,0.0,0.025686
0.0844595,0.0,0.0099344
0.4662162,0.0,0.0008468
0.25,0.2,0.0090036
0.2027027,0.0,0.0300812
0.3209459,0.2,0.1097355
0.3581081,0.0,0.0066957
0.1790541,0.0,0.0300764
0.2601351,0.0,0.0038773
0.2804054,0.2,0.0131367
0.4189189,0.0,0.0020424
0.347973,0.0,0.0002042
0.4087838,0.2,0.0412089
0.4189189,0.2,0.0008324
0.4695946,0.2,0.1342374
0.1317568,0.2,0.0025385
0.2871622,0.2,0.1714441
0.4594595,0.0,0.0071863
0.3040541,0.0,0.0141215
0.0608108,0.0,0.2817267
0.4358108,0.0,0.0990435
0.3310811,0.0,0.0206252
0.0675676,0.0,0.0065283
0.2432432,0.2,0.0232596
0.3547297,0.2,7.66e-05
0.3682432,0.2,0.0001069
0.3344595,0.0,0.0117539
0.1756757,0.0,0.0061633
0.1385135,0.2,0.0989871
0.4695946,0.2,0.0166379
0.3547297,0.4,0.0323056
0.277027,0.2,0.0037528
0.4628378,0.0,0.0194755
0.3547297,0.0,0.2453198
0.2297297,0.0,0.0234747
0.1351351,0.0,2.03e-05
0.2060811,0.0,0.005093
0.2533784,0.0,0.0572072
0.3175676,0.0,0.0061293
0.1283784,0.0,0.0054336
0.3074324,0.0,0.0090042
0.1385135,0.0,0.0400531
0.1216216,0.0,0.0051962
0.4155405,0.0,1.54e-05
0.277027,0.0,0.0063658
0.0878378,0.2,0.00213
0.25,0.0,0.0052504
0.2837838,0.0,0.0086882
0.2837838,0.2,0.032479
0.2027027,0.2,0.0002951
0.2939189,0.2,0.0201458
0.1722973,0.0,0.0003123
0.2128378,0.0,0.0106391
0.4695946,0.0,0.0072212
0.4222973,0.0,0.0015872
0.2939189,0.0,0.0069789
0.2364865,0.0,0.0086636
0.4087838,0.0,0.0093068
0.1385135,0.0,0.0067685
0.4594595,0.0,0.0035386
0.277027,0.0,0.0339666
0.2128378,0.2,0.0114617
0.1621622,0.0,0.0060678
0.0371622,0.0,0.0253311
0.4662162,0.2,0.0379334
0.4054054,0.2,0.0142166
0.2331081,0.0,0.0218412
0.4527027,0.0,0.0325366
0.4628378,0.0,0.0214347
0.2263514,0.0,0.0253183
0.4121622,0.2,0.0199372
0.2331081,0.0,0.0205731
0.3581081,0.0,0.000411
0.2939189,0.0,0.004276
0.097973,0.0,0.0662288
0.3209459,0.0,0.0009989
0.3952703,0.2,0.0028445
0.3885135,0.2,0.0138168
0.3175676,0.0,0.0073988
0.277027,0.0,0.0183799
0.4695946,0.0,0.0021797
0.3412162,0.2,0.0189971
0.4662162,0.0,0.0067671
0.1216216,0.0,0.0005998
0.1689189,0.0,0.006635
0.2060811,0.0,0.0081133
0.0777027,0.0,0.0175345
0.4493243,0.2,0.0059726
0.4459459,0.0,0.1115195
0.3547297,0.0,0.003637
0.4391892,0.0,0.0706215
0.3074324,0.0,0.0004407
0.2398649,0.2,0.0113801
0.4662162,0.0,0.0197504
0.3310811,0.0,0.0481826
0.4594595,0.0,0.0199389
0.1993243,0.0,0.0003325
0.4425676,0.0,0.0263403
0.2567568,0.2,0.0124749
0.4527027,0.0,0.0263402
0.3817568,0.2,0.1971901
0.4628378,0.2,0.003061
0.3006757,0.0,0.0056815
0.3783784,0.2,0.0169176
0.2804054,0.0,0.0260874
0.222973,0.0,0.0015439
0.4695946,0.0,0.011157
0.2635135,0.0,0.0037008
0.1858108,0.2,0.0037219
0.4527027,0.0,0.0003049
0.277027,0.2,0.0232416
0.2533784,0.0,0.0175964
0.3141892,0.0,0.0514662
0.4594595,0.0,0.0744979
0.3614865,0.0,0.0037613
0.2060811,0.0,0.0106396
0.1587838,0.2,0.0194833
0.4695946,0.2,0.0026057
0.4695946,0.0,0.0020392
0.3175676,0.0,0.007939
0.4864865,0.2,0.0074014
0.1655405,0.0,0.0145255
0.1689189,0.0,0.0398605
0.4459459,0.0,0.0066663
0.4560811,0.2,0.01557
0.4121622,0.0,0.1030019
0.4155405,0.0,0.0434749
0.1148649,0.0,0.0134823
0.277027,0.0,0.0042732
0.097973,0.0,0.0129468
0.4695946,0.2,0.6845271
0.1385135,0.0,0.0460609
0.4560811,0.2,0.0829831
0.3851351,0.0,0.011476
0.2060811,0.0,0.0060952
0.125,0.0,0.0016793
0.3783784,0.0,0.0769935
0.2297297,0.2,0.0769931
0.2331081,0.0,0.0042271
0.4662162,0.0,0.0117814
0.4391892,0.2,0.0411776
0.0810811,0.0,0.0208108
0.4527027,0.2,1.71e-05
0.4155405,0.2,0.0008416
0.3986486,0.0,0.016616
0.4459459,0.0,0.0076741
0.4560811,0.2,0.0411756
0.4662162,0.0,0.0001124
0.3412162,0.0,0.001801
0.3006757,0.0,0.0001948
0.0743243,0.0,0.0218167
0.4527027,0.0,0.0336724
0.2398649,0.2,0.1250674
0.1317568,0.0,0.0168121
0.4087838,0.2,0.0204179
0.3952703,0.0,0.0048694
0.4054054,0.2,0.0075457
0.4628378,0.0,0.0028863
0.2432432,0.0,0.0005492
